UK ID,UK Sanction Programme,UK Name,EU Name Match,EU ID,Multi Score,Label
15407,Russia,"{'Andrei', 'Boevich', 'Kurbanov'}","{'Bojevitj', 'Andrej', 'Kurbanov', 'Andrei', 'Boevich'}",140031,100,match
15408,Russia,"{'Klobukov', 'Viacheslav', 'Sergeevich'}","{'Sergejevitj', 'Viacheslav', 'Klobukov', 'Sergeevich', 'Vjatjeslav'}",140038,100,match
15409,Russia,"{'Vince', 'Vins', 'Aleksandr', 'Alexander', 'Viktorovich'}","{'Viktorovitj', 'Aleksandr', 'Vins', 'Viktorovich'}",141354,92,match
15410,Russia,"{'Leonidovich', 'Aleksandr', 'Shershnev'}","{'Leonidovitj', 'Sjersjnjov', 'Aleksandr', 'Leonidovich', 'Shershnev'}",140052,100,match
15411,Russia,"{'Maria', 'Lvova', 'Belova', 'Alekseevna'}","{'Alexejevna', 'Marija', 'Belova', 'Lvova', 'Alexeyevna', 'Aleksejevna', 'Maria'}",141844,98,match
15412,Russia,"{'Vasilyovich', 'Vladimir', 'Saldo', 'Volodymir'}","{'Vasilyovich', 'Volodymyr', 'Vasyljovytj', 'Saldo', 'Volodymir'}",141348,99,match
15414,Russia,"{'Serhiy', 'Cherevko', 'Sergei', 'Sergey', 'Mikolayovich'}","{'Mykolajovytj', 'Cherevko', 'Serhij', 'Serhiy', 'Tjerevko', 'Mikolayovich'}",140554,94,match
15415,Russia,"{'Tatyana', 'Kuzmich', 'Tatiana', 'Tetyana', 'Tetiana'}","{'Kuzmytj', 'Tetiana', 'Kuzmich'}",140559,85,preliminary match
15416,Russia,"{'Savostyanov', 'Sergey', 'Vladimirovich'}","{'Savostyanov', 'Vladimirovich', 'Vladimirovitj', 'Sergej', 'Sergey', 'Savostianov'}",141328,100,match
15417,Russia,"{'Potanin', 'Vladimir', 'Olegovich'}","{'Gennadiy', 'Panin', 'Olegovitj', 'Olegovych', 'Gennadij'}",135108,77,preliminary match
15418,Russia,"{'Gutseriev', 'Said', 'Mikhailovich'}","{'Sajjid', 'Mahdi', 'Seyyed', 'Farahi'}",5268,50,not match
15419,Russia,"{'Gutseriev', 'Salam', 'Safarbekovich', 'Sait'}","{'Gutseriev', 'Safarbekovitj', 'Safarbekovich', 'Michail', 'Mikhail', 'Mikail', 'Gutserijev'}",130139,85,preliminary match
15420,Russia,"{'Tsiveleva', 'Anna'}","{'Turobova', 'Sergeyevna', 'Serhiyivna', 'Turobovova', 'Hana', 'Anna', 'Hanna'}",166170,50,not match
15421,Russia,"{'Sergei', 'Tsivilev', 'Evgenievich'}","{'Jevgenjevitj', 'Tsivilev', 'Sergej', 'Evgenievich', 'Sergey', 'Civilev'}",143307,92,match
15422,Russia,"{'Tyryshkin', 'Aleksandrovich', 'Ivan'}","{'Solodovnikov', 'Aleksandrovich', 'Ivan', 'Alexandrovitj', 'Alexandrovich'}",135720,85,preliminary match
15423,Russia,"{'Baisarov', 'Sulimovich', 'Ruslan', 'Baysarov'}","{'Ismailovich', 'Ruslan', 'Balbek', 'Ismailovitj'}",110733,50,not match
15424,Russia,"{'Perencevic', 'Mihajlo'}","{'Patrovich', 'Michajlov', 'Petrovitj', 'Mikhailov', 'Sergej', 'Sergei'}",136971,50,not match
15430,Syria,"{'Yuryevich', 'Alexander', 'Chayko', 'Chaiko'}","{'Yurievich', 'Zverev', 'Alexander', 'Alexandr'}",162412,85,preliminary match
15431,Syria,"{'Mikhailovich', 'Mychailovych', 'Andrei', 'Bogatov'}","{'Mikhailovich', 'Andrey', 'Andrej', 'Mychailovych', 'Michajlovitj', 'Bogatov', 'Andrei'}",132231,100,match
15432,Syria,"{'Andrey', 'Nikolaevich', 'Andrei', 'Troshev', 'Mikolayvych'}","{'Andrey', 'Trosjev', 'Mykolayvych', 'Andrej', 'Nikolaevich', 'Nikolajevitj', 'Andrei', 'Troshev'}",132225,99,match
15433,Syria,"{'Rudskoi', 'Rudskoy', 'Sergei', 'Fedorovich', 'Sergey'}","{'Rudskoj', 'Fjodorovitj', 'Rudskoy', 'Sergej', 'Sergei', 'Fedorovich'}",154357,100,match
15437,Russia,"{'Dashjbh', 'Aleksandrovna', 'Daria', 'Darya', 'Dari', 'Platonova', 'Dugina'}","{'Aleksander', 'Geljevitj', 'Aleksandr', 'Gelyevich', 'Dugin'}",144495,71,not match
15439,Russia,"{'Yevgeniy', 'Glotov', 'Eduardovich'}",,,0,not match
15440,Russia,"{'Anatolyevich', 'Sinelin', 'Mikhail'}","{'Tariq', 'Tarek', 'Aziz', 'Mikhail'}",83,50,not match
15441,Russia,"{'Mamakova', 'Leonidovna', 'Aelita', 'Mamakowa'}","{'Majkova', 'Leanidauna', 'Iryna', 'Irina', 'Maiko', 'Leonidovna', 'Majko'}",170841,80,preliminary match
15442,Russia,"{'Yuriy', 'Fedin', 'Sergeyevich'}","{'Yuriy', 'Gordeev', 'Sergeevich'}",166932,85,preliminary match
15443,Russia,"{'Chuguleva', 'Anatolyevna', 'Aleyona'}","{'Anatoljevitj', 'Andrej', 'Anatolyevich', 'Aljochin', 'Alekhin', 'Andrei'}",134031,50,not match
15444,Russia,"{'Gafner', 'Denis', 'Yakovlevich'}","{'Gusev', 'Denis', 'Vladimirovich', 'Vladimirovitj'}",136593,50,not match
15445,Russia,"{'Kalabayeva', 'Valeriya'}","{'Valerij', 'Vladimirovich', 'Valerii', 'Vladimirovitj', 'Valery', 'Kulikov'}",7308,50,not match
15446,Russia,"{'Moor', 'Alexander', 'Viktorovich'}","{'Viktorovitj', 'Malkov', 'Aleksandr', 'Alexander', 'Viktorovich'}",138484,85,preliminary match
15447,Russia,"{'Bogomaz', 'Alexander', 'Vasilievich'}","{'Sjubin', 'Alexandr', 'Aleksandr', 'Vasilievich', 'Shubin', 'Vasiljevitj'}",7556,85,preliminary match
15448,Russia,"{'Starovoit', 'Roman', 'Vladimirovich'}","{'Roman', 'Vladimirovich', 'Nadezdhin', 'Vladimirovitj', 'Nadezjdin'}",140151,85,preliminary match
15449,Russia,"{'Nikitin', 'Sergeyevich', 'Gleb'}","{'Nikitin', 'Sergeevich', 'Sergeyevich', 'Gleb'}",147026,99,match
15450,Russia,"{'Kuyvashev', 'Vladmirovich', 'Yevgeny'}","{'Valerij', 'Vladimirovich', 'Valerii', 'Vladimirovitj', 'Valery', 'Kulikov'}",7308,50,not match
15451,Russia,"{'Leonidovich', 'Alexei', 'Teksler'}","{'Leonidovich', 'Nefedov', 'Alexey'}",171390,81,preliminary match
15452,Russia,"{'Igorevich', 'Dmitry', 'Azarov'}","{'Dmitry', 'Dmitrii', 'Aleksandrovitj', 'Semyonov', 'Dmitrij', 'Semenov', 'Aleksandrovich', 'Semjonov'}",7524,50,not match
15453,Russia,"{'Radiy', 'Faritovich', 'Khabirov'}","{'Radiy', 'Faritovitj', 'Radij', 'Chabirov', 'Faritovich', 'Khabirov'}",159716,99,match
15454,Russia,"{'Nikolayev', 'Oleg', 'Alekseyevich'}","{'Aleksejevitj', 'Kolesnikov', 'Oleg', 'Alexeyevich'}",134936,85,preliminary match
15455,Russia,"{'Alexander', 'Viktorovich', 'Uss'}","{'Viktorovitj', 'Malkov', 'Aleksandr', 'Alexander', 'Viktorovich'}",138484,85,preliminary match
15456,Syria,"{'Saleh', 'Al', 'Abdullah'}","{'Masri', 'Abdullah', 'Mariam', 'Ahmed', 'Alfi', 'Abu', 'Al', 'El', 'Saleh', 'Mohamed'}",508,96,match
15457,Russia,"{'Andrei', 'Travnikov', 'Alexandrovich'}","{'Travnikov', 'Andrey', 'Alexandrovich'}",147042,92,match
15458,Syria,"{'Muhammad', 'Mohammed', 'Issam', 'Shammout'}","{'Essam', 'Mohamed', 'Shmwt', 'Sm', 'Issam', 'Mohammed', 'Shammout', 'Muhammad', 'Mhmd'}",141882,99,match
15459,Russia,"{'Busargin', 'Roman', 'Viktorovich'}","{'Viktorovitj', 'Ptitsyn', 'Roman', 'Viktorovich'}",135176,85,preliminary match
15460,Syria,"{'Ahmed', 'Khalil', 'Ahmad'}","{'Taha', 'Ahmad', 'Qadir', 'Abdul', 'Khalid'}",793,85,preliminary match
15461,Russia,"{'Avdeev', 'Alexander', 'Alexandrovich'}","{'Aljaksandravitj', 'Alexandr', 'Aljaksandr', 'Aliaksandravich', 'Aleksandrovitj', 'Aleksandr', 'Petrash', 'Aliaksandr', 'Petrasj', 'Alexander', 'Pietrash', 'Alexandrovich'}",126806,85,preliminary match
15462,Syria,"{'Nasser', 'Deeb'}","{'Nsr', 'Dhib', 'Nasser', 'Dib', 'Dyb', 'Deeb'}",141876,85,preliminary match
15463,Russia,"{'Pasler', 'Denis', 'Vladimirovich'}","{'Volodymyrovych', 'Denis', 'Vladimirovich', 'Pushilin', 'Pusjilin', 'Volodomyrovytj', 'Pusjylin', 'Vladimirovitj', 'Pushylin', 'Denys'}",7332,85,preliminary match
15464,Russia,"{'Ivanovich', 'Andrei', 'Bocharov'}","{'Shved', 'Ivanovitj', 'Ivanavitj', 'Ivanavich', 'Sjved', 'Andrej', 'Ivanovich', 'Andrei'}",126681,85,preliminary match
15465,Russia,"{'Yurievich', 'Alexander', 'Drozdenko'}","{'Yurievich', 'Zverev', 'Alexander', 'Alexandr'}",162412,85,preliminary match
15467,Russia,"{'Mikhailovich', 'Oleg', 'Sviridenko'}","{'Mikhailovich', 'Oleg', 'Michajlovic', 'Michajlovitj', 'Sviridenko'}",153593,99,match
15468,Russia,"{'Zunnurovich', 'Sanjar', 'Ismailov'}","{'Mujahed', 'Ismail', 'Ismael', 'Smyl', 'Mjhd'}",6631,50,not match
15469,Russia,"{'Ismailov', 'Sarvar'}","{'Ismail', 'Smyl', 'Mr', 'Amar', 'Ismael', 'Ammar'}",6630,50,not match
15470,Russia,"{'Graham', 'Phillips', 'William'}",,,0,not match
15471,Russia,"{'Wakil', 'Waqil', 'Al', 'Wakeel', 'Simon'}","{'Wakil', 'Symwn', 'Waqil', 'Lwkyl', 'Al', 'Wakeel', 'Simon'}",143193,96,match
15472,Russia,"{'Egorov', 'Maxim', 'Borisovich'}","{'Branislavavich', 'Bronislavovich', 'Branislavavitj', 'Myslitskij', 'Myslitskiy', 'Bronislavovitj', 'Myslitski', 'Ivan'}",130157,50,not match
15473,Russia,"{'Nabel', 'Abdullah', 'Al', 'Abdallah', 'Nabeul'}","{'Nbl', 'Nabel', 'Abdullah', 'Lbdllh', 'Bdllh', 'Al', 'Abdallah', 'Nabeul'}",142864,96,match
15474,Russia,"{'Gerges', 'Mikhail', 'Fawaz'}","{'Jrjs', 'Mikhail', 'Fwz', 'Fawaz', 'Mykhy', 'Gerges', 'Yl'}",142900,99,match
15475,Russia,"{'Shammout', 'Hani', 'Abu'}","{'Hny', 'Shmwt', 'Hani', 'Abu', 'Bw', 'Shammout', 'Shamout'}",142836,96,match
15476,Russia,"{'Muhamad', 'Al', 'Salti', 'Akram', 'Muhammad'}","{'Krm', 'Muhamad', 'Al', 'Salti', 'Mhmd', 'Akram', 'Muhammad', 'Lslty'}",142826,96,match
15478,Russia,"{'Oleg', 'Aleksandrovich', 'Kuvshinnikov'}","{'Aleksandrovitj', 'Aleksandrovich', 'Oleg', 'Lebedev'}",134043,85,preliminary match
15479,Russia,"{'Vladimir', 'Uyba', 'Viktorovich'}","{'Viktor', 'Sheiman', 'Vladimirovich', 'Sheyman', 'Uladzimiravich', 'Viktar', 'Sjejman', 'Uladzimiravitj', 'Vladimirovitj'}",3411,50,not match
15480,Russia,"{'Shapsha', 'Valeryevich', 'Vladislav'}","{'Shapsha', 'Valerievich', 'Vladislav'}",147037,99,match
15481,Russia,"{'Vladimir', 'Vladimirov', 'Vladimirovich'}","{'Vladimir', 'Kazimirovitj', 'Kasimirovich', 'Kravchenko', 'Kravtjenko'}",136919,85,preliminary match
15482,Russia,"{'Nikolayev', 'Aisen', 'Sergeyevich'}","{'Nikolai', 'Sergejevitj', 'Valujev', 'Sergeevich', 'Valueev', 'Nikolaj'}",134648,77,preliminary match
15483,Russia,"{'Gusev', 'Viktorovich', 'Aleksandr'}","{'Viktorovitj', 'Gusev', 'Aleksandr', 'Viktorovich', 'Viktorovic'}",154509,99,match
15484,Russia,"{'Vasily', 'Aleksandrovich', 'Orlov'}","{'Vasilii', 'Nikitin', 'Oleksandrovych', 'Vasil', 'Aleksandrovich', 'Vasyl', 'Oleksandrovich'}",7380,85,preliminary match
15485,Russia,"{'Andreevich', 'Dmitry', 'Artyukhov'}","{'Artjuhov', 'Andrejevits', 'Dmitri', 'Andreevich', 'Artuchov', 'Dmitrij', 'Artyukhov', 'Artjuchov', 'Andrejevic', 'Dmitriy'}",164294,98,match
15486,Russia,"{'Igor', 'Georgievich', 'Artamonov'}","{'Shevtsov', 'Antiufejev', 'Gheorghievici', 'Vladimir', 'Vadim', 'Antyufeyev', 'Alexandrov', 'Antiufeev', 'Iurievici'}",7412,50,not match
15487,Russia,"{'Tomenko', 'Petrovich', 'Viktor'}","{'Vodolatsky', 'Viktor', 'Petrovitj', 'Vodolatskij', 'Petrovich'}",7462,85,preliminary match
15489,Russia,"{'Yuryevich', 'Andrei', 'Vorobyov'}","{'Yuryevich', 'Andrey', 'Andrei', 'Vorobyov'}",147048,100,match
15490,Russia,"{'Vitaly', 'Pavlovich', 'Khotsenko'}","{'Khotsenko', 'Pavlovitj', 'Vitalij', 'Vitaliy', 'Pavlovich', 'Chotsenko'}",144372,98,match
15491,Russia,"{'Vladislav', 'Garievich', 'Kuznetsov'}","{'Vladislav', 'Garijevitj', 'Garievich', 'Kuznetsov'}",144378,100,match
15492,Russia,"{'Anatolyevich', 'Chuichenko', 'Konstantin'}","{'Anatolyevich', 'Chuychenko', 'Konstantin'}",146645,98,match
15494,Russia,"{'Zeljko', 'Runje'}",,,0,not match
15498,Russia,"{'Romanovich', 'Rotenberg', 'Arkady'}","{'Arkadi', 'Romanovich', 'Arkadii', 'Arkady', 'Romanovitj', 'Arkadij', 'Rotenberg'}",7435,100,match
15499,Russia,"{'Nikolai', 'Bulayev', 'Bulaev', 'Ivanovich', 'Nikolay'}","{'Bulayev', 'Ivanovitj', 'Ivanovich', 'Nikolay', 'Bulajev', 'Nikolaj'}",144383,100,match
15502,Russia,"{'Rogov', 'Vladimir', 'Volodymyr'}","{'Valerjevitj', 'Rogov', 'Valeryevich', 'Valeryovich', 'Vladimir', 'Volodymyr', 'Valerijovytj', 'Volodimir'}",141756,99,match
15503,Russia,"{'Selivanov', 'Sergeevich', 'Oleksiy', 'Alexei'}","{'Serhijovytj', 'Sergejevitj', 'Sergeyevich', 'Alexey', 'Selivanov', 'Aleksej', 'Oleksij'}",144324,91,match
15504,Russia,"{'Anton', 'Titskiy', 'Robertovich', 'Titsky'}","{'Robertovitj', 'Titskij', 'Anton', 'Titskiy', 'Robertovich'}",144337,99,match
15505,Russia,"{'Andrei', 'Veniaminovich', 'Andrey', 'Yarin'}","{'Andrei', 'Iarin', 'Yarin', 'Veniaminovich'}",125991,99,match
15506,Russia,"{'Yuryevich', 'Kobets', 'Yuriiyovich', 'Oleksandr', 'Alexkandr'}","{'Kobets', 'Yurievych', 'Jurjevitj', 'Aleksandr', 'Oleksandr', 'Yuriyovych', 'Jurijovytj'}",141750,97,match
15507,Russia,"{'Konstantin', 'Zavizenov'}","{'Konstantin', 'Vladimirovich', 'Zavizenov'}",146229,85,preliminary match
15508,Russia,"{'Samatov', 'Timur'}","{'Ilgizovitj', 'Ilgizovich', 'Samatov', 'Timur'}",146224,85,preliminary match
15510,Russia,"{'Gartsev', 'Dmitry', 'Anatolievich'}","{'Dmitry', 'Anatoljevitj', 'Anatolievich', 'Dmitrij', 'Belik'}",110745,85,preliminary match
15511,Russia,"{'Pavlo', 'Filipchuk', 'Ihorovych'}","{'Ihorovytj', 'Igorovych', 'Filipchuk', 'Igorevich', 'Filiptjuk', 'Pavlo', 'Igorevitj'}",149833,97,match
15512,Russia,"{'Kusov', 'Ivan'}","{'Kusov', 'Ivan', 'Sergeevich'}",166566,85,preliminary match
15513,Russia,"{'Koludarova', 'Olga'}","{'Koludarova', 'Olga', 'Pavlovna', 'Koludarovova'}",166112,85,preliminary match
15514,Russia,"{'Bubnov', 'Ilya'}",,,0,not match
15515,Russia,"{'Yevgeny', 'Aleksandrovich', 'Solntsev', 'Evgeniy'}","{'Jevgenij', 'Solncev', 'Aleksandrovitj', 'Solntsev', 'Evgeniy', 'Yevgeniy', 'Alexandrovich'}",144393,98,match
15516,Russia,"{'Vladimir', 'Bespalov'}","{'Aleksandrovitj', 'Vladimir', 'Bespalov', 'Alexandrovich'}",144368,85,preliminary match
15517,Russia,"{'Boris', 'Yakovlevich', 'Rapoport'}","{'Boris', 'Jakovlevitj', 'Yakovlevich', 'Rapoport'}",144318,99,match
15518,Russia,"{'Yurievich', 'Yuriovych', 'Andriy', 'Andrei', 'Trofimov'}","{'Yuriovych', 'Andrij', 'Andriy', 'Trofimov', 'Jurijovytj'}",149817,100,match
15519,Russia,"{'Oleksandr', 'Saulenko'}","{'Alexandr', 'Fjodorovitj', 'Aleksandr', 'Oleksandr', 'Fedorovytj', 'Saulenko', 'Fedorovich', 'Alexander'}",143259,85,preliminary match
15520,Russia,"{'Andrey', 'Gennadievich', 'Chertkov'}","{'Andrey', 'Alshevskih', 'Andrej', 'Gennadjevitj', 'Gennadievich', 'Alsjevskich'}",134500,85,preliminary match
15521,Russia,"{'Noskov', 'Viktorovich', 'Vasiliy'}","{'Noskov', 'Viktorovich', 'Vasiliy'}",146209,100,match
15523,Russia,"{'Anatoly', 'Braverman', 'Anatoliy', 'Alexandrovich'}","{'Oleksandrovytj', 'Aleksandrovitj', 'Oleksandrovych', 'Basurin', 'Aleksandrovich', 'Eduard'}",7555,50,not match
15524,Russia,"{'Brodski', 'Borisovich', 'Brodskiy', 'Ilya', 'Brodsky'}","{'Branislavavich', 'Bronislavovich', 'Branislavavitj', 'Myslitskij', 'Myslitskiy', 'Bronislavovitj', 'Myslitski', 'Ivan'}",130157,50,not match
15525,Russia,"{'Leonidovich', 'Aleksey', 'Fisun', 'Aleksei'}","{'Leonidovich', 'Nefedov', 'Alexey'}",171390,79,preliminary match
15526,Russia,"{'Khotimski', 'Dmitry', 'Vladimirovich', 'Khotimskiy', 'Dmitri'}","{'Sergejevitj', 'Dzmitryi', 'Siargeevich', 'Siarheevich', 'Siarhejevitj', 'Karsiuk', 'Sergeevich', 'Dmitrij', 'Dzmitry', 'Dzmitryj', 'Dmitriy'}",132649,85,preliminary match
15527,Russia,"{'Khotimski', 'Vladimirovich', 'Sergei', 'Khotimskiy', 'Sergey'}","{'Vladimirovich', 'Zheleznyak', 'Vladimirovitj', 'Sergej', 'Sergei', 'Zjeleznjak'}",7297,85,preliminary match
15528,Russia,"{'Klyukin', 'Vasilyevich', 'Mikhail', 'Klukin'}","{'Michail', 'Tarasenko', 'Vasiljevitj', 'Vasilevich'}",134376,85,preliminary match
15529,Russia,"{'Avtukhov', 'Mikhail', 'Olegovich'}","{'Tariq', 'Tarek', 'Aziz', 'Mikhail'}",83,50,not match
15530,Russia,"{'Cherstvova', 'Alexandrovna', 'Elena'}","{'Aleksandrovna', 'Kulikova', 'Elena'}",166614,85,preliminary match
15531,Russia,"{'Boris', 'Albert', 'Alexandrovich'}","{'Boris', 'Aleksandrovitj', 'Tjernysjov', 'Chernyshov', 'Aleksandrovich'}",134079,85,preliminary match
15532,Russia,"{'Sergey', 'Nikolaevich', 'Bondarovich'}","{'Nikolayevich', 'Sergei', 'Nikolaevich', 'Sergey', 'Stankevich'}",119629,85,preliminary match
15533,Russia,"{'Yurevna', 'Yurievna', 'Olga', 'Golodets'}","{'Germanova', 'Olga', 'Michajlovna', 'Mikhailovna'}",134708,50,not match
15534,Russia,"{'Stanislav', 'Konstantinovich', 'Kuznetsov'}","{'Aljaksej', 'Konstantinovitj', 'Kanstantsinavich', 'Alexey', 'Kanstantsinavitj', 'Aleksej', 'Konstantinovich', 'Stuk', 'Aliaksei'}",129884,50,not match
15535,Russia,"{'Leonidovich', 'Anatoly', 'Popov'}","{'Pavel', 'Anatol', 'Evich', 'Anatolievich', 'Popov'}",126010,85,preliminary match
15536,Russia,"{'Aleksandrovich', 'Tsarev', 'Kirill'}","{'Klishas', 'Andrej', 'Aleksandrovitj', 'Klisjas', 'Andrei', 'Aleksandrovich'}",7291,50,not match
15537,Russia,"{'Ganeev', 'Oleg', 'Vladimirovich'}","{'Oleg', 'Vladimirovich', 'Berjoza', 'Vladimirovitj', 'Bereza'}",7454,85,preliminary match
15538,Russia,"{'Bella', 'Illyinichna', 'Zlatkis'}",,,0,not match
15539,Russia,"{'Gennady', 'Melikyan', 'Georgiyevich'}","{'Grigorjevitj', 'Mychajlo', 'Hryhorovych', 'Grigorovich', 'Malysjev', 'Grigorievich', 'Michail', 'Mykhaylo', 'Mikhail', 'Malishev', 'Mikhailo', 'Malyshev', 'Hryhorovytj'}",7310,50,not match
15540,Russia,"{'Valentinovich', 'Kovalchuk', 'Mikhail'}","{'Valentinovitj', 'Valentinovich', 'Michail', 'Mikhail', 'Romanov'}",135200,85,preliminary match
15541,Russia,"{'Kudryavtsev', 'Nikolay'}","{'Kozitsyn', 'Ivanovitj', 'Ivanovich', 'Nikolay', 'Nikolaj'}",7384,50,not match
15542,Russia,"{'Kuleshov', 'Aleksander'}","{'Klishas', 'Andrej', 'Aleksandrovitj', 'Klisjas', 'Andrei', 'Aleksandrovich'}",7291,50,not match
15543,Russia,"{'Sharonov', 'Andrey', 'Vladimirovich'}","{'Andrey', 'Vladimirovich', 'Zuk', 'Andrej', 'Zjuk', 'Zhuk'}",135873,85,preliminary match
15544,Russia,"{'Igor', 'Kondrashov'}","{'Konasenkov', 'Evgenievic', 'Igor', 'Jevgenjevitj', 'Konashenkov', 'Evgenievich', 'Konasjenkov'}",138217,84,preliminary match
15545,Russia,"{'Pavel', 'Barchugov', 'Sergeevich'}","{'Sergei', 'Orestovich', 'Beseda'}",7403,50,not match
15546,Russia,"{'Larisa', 'Zalomikhina'}","{'Airapetian', 'Airapetyan', 'Leonidivna', 'Larisa', 'Leonidovna', 'Larysa', 'Ayrapetyan', 'Zhilko'}",7520,50,not match
15547,Russia,"{'Oleg', 'Chistyakov'}","{'Oleg', 'Leonidovitj', 'Khorokhordin', 'Chorochordin', 'Leonidovich'}",159691,50,not match
15548,Russia,"{'Eduardovna', 'Anastasia', 'Belyanina'}","{'Oleksandrovytj', 'Aleksandrovitj', 'Oleksandrovych', 'Basurin', 'Aleksandrovich', 'Eduard'}",7555,50,not match
15549,Russia,"{'Belous', 'Petrovich', 'Alexey', 'Aleksei'}","{'Betechtin', 'Alexey', 'Betekhtin', 'Petrovitj', 'Aleksej', 'Alexej', 'Petrovich'}",146819,90,match
15550,Russia,"{'Borisenko', 'Adolifovna', 'Adolfovna', 'Yelena', 'Elena'}","{'Jelena', 'Andreyevna', 'Vtorygina', 'Yelena', 'Elena', 'Andrejevna', 'Andreevna'}",135548,85,preliminary match
15551,Russia,"{'Alexandrovna', 'Kaplunnik', 'Irina'}","{'Alexandrovna', 'Aliaksandrauna', 'Iryna', 'Irina', 'Tselikovec', 'Tselikavets'}",125574,85,preliminary match
15552,Russia,"{'Khachaturov', 'Tigran', 'Garikovich'}","{'Genrichovitj', 'Genrikhovich', 'Sergej', 'Karginov', 'Sergei'}",134063,50,not match
15553,Russia,"{'Viktor', 'Alekseevich', 'Komanov'}","{'Aleksejevitj', 'Viktor', 'Alekseevich', 'Ozerov'}",7289,85,preliminary match
15554,Russia,"{'Alexey', 'Anatolievich', 'Anatolyevich', 'Matveev', 'Aleksei'}","{'Valerjevitj', 'Valeryevich', 'Alexey', 'Aleksej', 'Alexej', 'Valerjevic', 'Minin'}",124966,82,preliminary match
15555,Russia,"{'Yurievich', 'Yuryevich', 'Alexander', 'Muranov'}","{'Yurievich', 'Zverev', 'Alexander', 'Alexandr'}",162412,85,preliminary match
15556,Russia,"{'Popovich', 'Aleksey', 'Valerievich', 'Alexey'}","{'Valerjevitj', 'Valeryevich', 'Alexey', 'Aleksej', 'Alexej', 'Valerjevic', 'Minin'}",124966,95,match
15557,Russia,"{'Natalia', 'Vladislavovna', 'Puzyrnikova'}","{'Natalia', 'Poklonskaya', 'Natalja', 'Vladimirovna', 'Poklonskaja'}",7346,50,not match
15558,Russia,"{'Igor', 'Valerievich', 'Rusanov'}","{'Valentinovitj', 'Valentinovich', 'Igor', 'Ihor', 'Pashkov', 'Pasjkov', 'Valentynovytj'}",138545,78,preliminary match
15559,Russia,"{'Ryskin', 'Vladimir', 'Markovich'}","{'Vladimir', 'Michajlovitj', 'Dzjabarov', 'Dzhabarov', 'Michailovich'}",7290,50,not match
15560,Russia,"{'Kharichev', 'Alexander', 'Dmitrievich'}","{'Kharichev', 'Dmitrievich', 'Aleksandr', 'Dmitrijevitj', 'Charitjev'}",144313,91,match
15561,Russia,"{'Semen', 'Mashkautsan', 'Alekseevich'}","{'Maskaucan', 'Semjon', 'Mashkautsan', 'Alexeyevich', 'Semyon', 'Salah'}",162530,82,preliminary match
15562,Russia,"{'Ivanovich', 'Sobol', 'Alexander', 'Alexandr'}","{'Alexandr', 'Ivanovitj', 'Bastrykin', 'Ivanovic', 'Ivanovich', 'Alexander'}",127732,85,preliminary match
15563,Russia,"{'Koltsov', 'Anton', 'Viktorovich'}","{'Koltsov', 'Viktorovitj', 'Anton', 'Viktorovich'}",144343,99,match
15564,Russia,"{'Dmitry', 'Vladimirovich', 'Shmelev'}","{'Smelev', 'Vladimirovich', 'Shmelev', 'Vladimirovitj', 'Dmitrij', 'Sjmelev', 'Dmitriy'}",146219,98,match
15565,Russia,"{'Mikhailovich', 'Alexander', 'Stepanov'}","{'Mikhailovich', 'Michajlovitj', 'Aleksandr', 'Nosatov', 'Mihailovich', 'Alexander'}",7307,85,preliminary match
15566,Russia,"{'Yevhen', 'Yevgeny', 'Balitsky', 'Balitski', 'Yevgeni', 'Vitalyovich', 'Vitaliiovych', 'Yevgen'}","{'Balyckyj', 'Balitskiy', 'Jevgenij', 'Yevhen', 'Balitskij', 'Vitalievich', 'Yevgeniy', 'Vitaljevitj', 'Vitaliiovych', 'Balytskiy'}",143389,98,match
15567,Russia,"{'Denis', 'Sergeevich', 'Kurashov'}","{'Kurasjov', 'Sergejevitj', 'Denis', 'Kurasov', 'Sergeevich', 'Sergejevic', 'Kurashov'}",146214,99,match
15568,Russia,"{'Vladimir', 'Vinokurov', 'Nikolaevich'}","{'Pligin', 'Vladimir', 'Nikolajevitj', 'Nikolaevich'}",7337,85,preliminary match
15569,Russia,"{'Leonidovich', 'Rodikov', 'Mikhail'}","{'Rodikov', 'Leonidovitj', 'Michail', 'Mikhail', 'Leonidovich'}",144348,100,match
15570,Russia,"{'Dmitry', 'Vladimirovich', 'Dmitrii', 'Dmitri', 'Zauers'}","{'Vadimovitj', 'Dmitri', 'Vadimovich', 'Kuznetsov', 'Dmitrij'}",134216,85,preliminary match
15571,Russia,"{'Kostomarov', 'Aleksandr', 'Konstantinovich'}","{'Kostomarov', 'Konstantinovitj', 'Konstantinovich', 'Aleksandr', 'Alexander'}",144398,100,match
15572,Russia,"{'Anatolievich', 'Anatolyevich', 'Anatoly', 'Anatoli', 'Gavrilenko', 'Anatolii'}","{'Andrey', 'Anatol', 'Gurzhy', 'Hurzjy', 'Evich', 'Anatoljevitj', 'Anatolievich', 'Andrej', 'Andrei', 'Gurzhiy', 'Gurzjij'}",125526,85,preliminary match
15573,Russia,"{'Famil', 'Kamil', 'Ogly', 'Sadygov'}","{'Ogly', 'Samaddin', 'Faik', 'Mamedov', 'Mammadov', 'Sameddin'}",140165,50,not match
